rms,peak,crest_factor,energy_50hz,energy_100hz,energy_150hz,label
0.8005014657974243,2.7860124111175537,3.4803340435028076,0.16837775707244873,0.24095699191093445,0.5531379580497742,0
0.9014063477516174,2.762593984603882,3.0647599697113037,0.3213180899620056,0.25634750723838806,0.592195451259613,0
0.8768611550331116,2.7374491691589355,3.121872901916504,0.39678674936294556,0.4178808927536011,0.3281618356704712,0
0.739345908164978,2.580765962600708,3.4906070232391357,0.34803658723831177,0.41841521859169006,0.5674574971199036,0
0.05229158699512482,0.4248390197753906,8.12442398071289,0.03367764502763748,0.020705530419945717,0.016910651698708534,0
1.267602801322937,2.823060989379883,2.227086305618286,0.4630069434642792,0.4865141212940216,0.6891047954559326,0
1.231513500213623,2.5504608154296875,2.0709969997406006,0.6258035898208618,0.9165038466453552,0.4278336465358734,0
1.3735880851745605,2.265984296798706,1.6496825218200684,0.6802295446395874,0.4119665324687958,0.7547798156738281,0
1.3580446243286133,2.16812801361084,1.59650719165802,0.8515070676803589,0.6118071675300598,0.5040916204452515,0
1.1461834907531738,2.675212860107422,2.3340179920196533,0.8519657850265503,0.9325083494186401,0.5703278183937073,0
1.4114657640457153,2.533921480178833,1.7952412366867065,0.4929898977279663,0.6958082914352417,0.6085850596427917,0
0.0011020270176231861,0.015519857406616211,14.083009719848633,0.0006219229544512928,0.0008555396925657988,0.0008560462738387287,0
5.373682597564766e-06,6.055832636775449e-05,11.269427299499512,3.2410225685453042e-06,3.297043576822034e-06,2.7185376438865205e-06,0
3.807239863817813e-06,6.079674494685605e-05,15.968719482421875,2.384185791015625e-06,2.3841860183893004e-06,2.3841860183893004e-06,0
0.0009709573932923377,0.01550436019897461,15.96811580657959,0.0006082450272515416,0.0006047760834917426,0.0006073478143662214,0
0.015696244314312935,0.24969196319580078,15.90775203704834,0.009709815494716167,0.009725730866193771,0.009910907596349716,0
0.0009822676656767726,0.015685558319091797,15.968721389770508,0.0006151199340820312,0.0006151199340820312,0.0006151199340820312,0
0.0009708460420370102,0.015503168106079102,15.968719482421875,0.0006079673767089844,0.0006079673767089844,0.0006079673767089844,0
1.1523159742355347,2.888111114501953,2.5063533782958984,0.47007760405540466,1.2505160570144653,0.7686987519264221,0
1.2200082540512085,2.762559652328491,2.2643778324127197,0.31595367193222046,0.6869729161262512,0.6731612682342529,0
1.3027769327163696,2.6928470134735107,2.0670053958892822,0.5707369446754456,1.2704764604568481,0.790729284286499,0
1.1870018243789673,2.722782850265503,2.2938320636749268,0.3220938742160797,0.5086656212806702,0.3913400173187256,0
1.2892866134643555,2.687429666519165,2.0844314098358154,0.4560154676437378,0.5830265283584595,0.5678772926330566,0
1.4573988914489746,2.4174294471740723,1.6587287187576294,0.6595873832702637,0.49954432249069214,0.7284489870071411,0
1.4076297283172607,2.3511717319488525,1.6703054904937744,0.3615385890007019,0.6356518864631653,0.5340138077735901,0
1.2794705629348755,2.7990074157714844,2.187629461288452,0.6506063342094421,0.5993568301200867,0.5234749913215637,0
1.3409072160720825,2.769941806793213,2.0657222270965576,0.8907281160354614,0.7617336511611938,0.8436849117279053,0
1.4420514106750488,2.474886655807495,1.71622633934021,0.5606897473335266,0.6518792510032654,0.6627827882766724,0
0.001690452336333692,0.01580643653869629,9.350418090820312,0.0009371463092975318,0.0006857271073386073,0.00118467235006392,0
0.0013703153235837817,0.015442609786987305,11.269384384155273,0.0008444443810731173,0.0008673872798681259,0.0008664528140798211,0
0.031185097992420197,0.4979860782623291,15.968719482421875,0.019528865814208984,0.019528865814208984,0.019528865814208984,0
0.0009709352161735296,0.015504121780395508,15.96823501586914,0.0006091338000260293,0.0006095665157772601,0.0006063974578864872,0
0.031314484775066376,0.5000522136688232,15.968719482421875,0.019606489688158035,0.019609715789556503,0.019611509516835213,0
6.568421667907387e-06,6.031990778865293e-05,9.183318138122559,3.1855711313255597e-06,2.624595481393044e-06,5.279322067508474e-06,0
0.0013703417498618364,0.015442848205566406,11.269340515136719,0.000647753244265914,0.0008484257268719375,0.0006505692144855857,0
0.0016750681679695845,0.015382528305053711,9.183225631713867,0.0010597429936751723,0.001005291473120451,0.0009414382511749864,0
0.0009710454614832997,0.015505313873291016,15.967649459838867,0.0006090612732805312,0.0006050331285223365,0.000609397073276341,0
3.807239863817813e-06,6.079674494685605e-05,15.968719482421875,2.384185791015625e-06,2.3841860183893004e-06,2.3841860183893004e-06,0
6.568421667907387e-06,6.031990778865293e-05,9.183318138122559,5.386997145251371e-06,3.701615241880063e-06,3.0761548259761184e-06,0
